row_id,Site,Stars,G_Sent,G_Score,G_Emotion,G_Safety,G_Pricing,G_Service,G_Cleanl.,G_Atmosph.,G_Problems,G_Price,G_Recom.,G_Revisit,C_Sent,C_Score,C_Emotion,C_Safety,C_Pricing,C_Service,C_Cleanl.,C_Atmosph.,C_Problems,C_Price,C_Recom.,C_Revisit
14401,bahia,2,Negative,2,Frustration,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Navigation_difficulty,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,3,Frustration,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Other,Not_mentioned,Not_mentioned,Not_mentioned
10245,bahia,2,Neutral,3,Neutral,Negative,Not_mentioned,Positive,Not_mentioned,Neutral,"Navigation_difficulty, Safety",Not_mentioned,Not_mentioned,Not_mentioned,Neutral,3,Neutral,Negative,Not_mentioned,Positive,Not_mentioned,Neutral,"Navigation_difficulty, Safety",Not_mentioned,Not_mentioned,Not_mentioned
10789,bahia,1,Negative,2,Frustration,Not_mentioned,Negative,Negative,Not_mentioned,Negative,"High_prices, Overcrowding, Other",Expensive,No,Not_mentioned,Negative,2,Frustration,Not_mentioned,Negative,Negative,Not_mentioned,Negative,"High_prices, Overcrowding, Other",Expensive,No,Not_mentioned
9123,bahia,2,Negative,2,Other,Not_mentioned,Not_mentioned,Not_mentioned,Negative,Negative,Poor_condition,Not_mentioned,No,Not_mentioned,Negative,2,Sadness,Not_mentioned,Not_mentioned,Not_mentioned,Negative,Negative,Poor_condition,Not_mentioned,No,Not_mentioned
14460,bahia,2,Neutral,3,Frustration,Not_mentioned,Positive,Negative,Not_mentioned,Negative,Poor_condition,Cheap,Yes,No,Neutral,3,Frustration,Not_mentioned,Positive,Negative,Not_mentioned,Negative,"Poor_condition, Other",Cheap,Yes,No
9097,bahia,2,Negative,1,Frustration,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Negative,"Poor_condition, Overcrowding, High_prices",Expensive,No,No,Negative,1,Frustration,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Negative,"Poor_condition, Overcrowding, High_prices",Expensive,No,No
9371,bahia,2,Negative,2,Frustration,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Negative,"Poor_condition, High_prices",Expensive,No,No,Negative,2,Frustration,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Neutral,"Poor_condition, High_prices",Expensive,No,Not_mentioned
10904,bahia,2,Negative,1,Disgust,Not_mentioned,Negative,Negative,Negative,Negative,"Poor_condition, Overcrowding",Expensive,No,No,Negative,1,Disgust,Not_mentioned,Negative,Negative,Negative,Negative,"Poor_condition, Overcrowding, Other",Expensive,No,No
12951,bahia,2,Negative,2,Frustration,Not_mentioned,Neutral,Not_mentioned,Not_mentioned,Negative,Navigation_difficulty,Not_mentioned,No,No,Negative,2,Frustration,Not_mentioned,Neutral,Not_mentioned,Not_mentioned,Negative,Navigation_difficulty,Not_mentioned,No,No
13297,bahia,2,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,—,Not_mentioned,Yes,Not_mentioned,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,—,Not_mentioned,Yes,Not_mentioned
14602,bahia,2,Negative,1,Disgust,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Negative,—,Not_mentioned,No,No,Negative,1,Sadness,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Negative,"Poor_condition, Other",Cheap,No,No
10016,bahia,2,Neutral,3,Frustration,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Neutral,"Poor_condition, Other",Not_mentioned,No,No,Negative,2,Neutral,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Neutral,"Poor_condition, Other",Not_mentioned,No,No
10147,bahia,2,Negative,1,Other,Not_mentioned,Negative,Negative,Not_mentioned,Negative,"High_prices, Poor_condition",Expensive,No,No,Negative,1,Frustration,Not_mentioned,Negative,Negative,Not_mentioned,Negative,"High_prices, Poor_condition, Other",Expensive,No,No
11035,bahia,1,Negative,1,Anger,Not_mentioned,Negative,Negative,Not_mentioned,Negative,"Poor_condition, Other",Expensive,No,No,Negative,1,Anger,Not_mentioned,Negative,Negative,Not_mentioned,Negative,"Poor_condition, High_prices",Expensive,No,No
14807,bahia,2,Negative,1,Frustration,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Negative,—,Not_mentioned,No,Not_mentioned,Negative,1,Frustration,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Negative,Other,Not_mentioned,No,Not_mentioned
12106,bahia,2,Negative,2,Frustration,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Negative,"Poor_condition, Other",Not_mentioned,No,Not_mentioned,Negative,2,Frustration,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,"Poor_condition, Other",Not_mentioned,No,Not_mentioned
9165,bahia,2,Negative,1,Frustration,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Neutral,"High_prices, Poor_condition",Expensive,No,No,Negative,1,Frustration,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Neutral,"High_prices, Poor_condition, Other",Expensive,No,No
10850,bahia,2,Negative,1,Frustration,Not_mentioned,Negative,Negative,Not_mentioned,Negative,"Poor_condition, Navigation_difficulty, High_prices",Expensive,No,No,Negative,1,Frustration,Not_mentioned,Negative,Negative,Not_mentioned,Negative,"Poor_condition, Other, High_prices",Expensive,No,No
9159,bahia,2,Negative,1,Frustration,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Negative,"Poor_condition, High_prices",Expensive,No,No,Negative,1,Frustration,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Negative,"Poor_condition, High_prices",Expensive,No,Not_mentioned
9711,bahia,2,Negative,1,Other,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Negative,Poor_condition,Expensive,No,No,Negative,1,Sadness,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Negative,Poor_condition,Expensive,No,Not_mentioned
13597,bahia,2,Negative,2,Other,Not_mentioned,Not_mentioned,Not_mentioned,Negative,Negative,Poor_condition,Not_mentioned,No,Not_mentioned,Negative,2,Sadness,Not_mentioned,Not_mentioned,Not_mentioned,Negative,Negative,"Poor_condition, Overcrowding",Not_mentioned,No,Not_mentioned
13391,bahia,1,Neutral,3,Neutral,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Neutral,—,Cheap,Yes,Not_mentioned,Neutral,3,Neutral,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Neutral,—,Cheap,Yes,Not_mentioned
14247,bahia,2,Negative,1,Frustration,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Negative,"Poor_condition, High_prices",Expensive,No,No,Negative,1,Frustration,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Negative,"Poor_condition, High_prices",Expensive,No,No
